timestamp;filter_size;dropout;rotation_output_angle_error;rotation_output_loss;shape_output_accuracy;shape_output_loss;size_output_accuracy;size_output_loss;test_loss;test_shape_output_loss;test_rotation_output_loss;test_size_output_loss;test_shape_output_accuracy;test_rotation_output_angle_error;test_size_output_accuracy;optimizer;denses
1599990830.3913462;200;0.4;16.297758;1.4243298;0.9504878;0.1450384;0.9832187;0.04894254;1.752101874647763;0.149398073554039;1.552133560180664;0.050560902804136276;0.9499849081039429;16.08922576904297;0.9824481010437012;RMSProp;200
1599993536.747382;200;0.2;10.479426;0.9072398;0.9685914;0.09016661;0.98968774;0.02939436;1.6912145596375132;0.15716511011123657;1.4808775186538696;0.05316666513681412;0.9495404958724976;14.818900108337402;0.9819174408912659
1599997131.7874572;250;0.2;8.813279;0.7727452;0.97277844;0.078593284;0.9911741;0.025214262;1.8968697620733288;0.17870880663394928;1.6215518712997437;0.09659580141305923;0.9435043334960938;14.964305877685547;0.9661301970481873
1600002060.0144553;150;0.2;12.833252;1.0967484;0.96287197;0.10700195;0.9877957;0.034548957;1.8786172619628017;0.18250897526741028;1.618489384651184;0.07760968059301376;0.9406739473342896;16.479259490966797;0.9725849032402039
1600003292.9004323;100;0.2;16.714718;1.4272778;0.95163023;0.13916716;0.98398274;0.04507585;1.8543896763679737;0.16296768188476562;1.634767770767212;0.05664115771651268;0.9462872743606567;17.296398162841797;0.9806920886039734
1600005414.6719444;150;0.4;18.819925;1.6406947;0.9420604;0.1692456;0.9803525;0.056717947;1.8987261575254955;0.16121001541614532;1.6770542860031128;0.06045546382665634;0.9452733397483826;17.566776275634766;0.9798981547355652
1600006655.4101768;100;0.4;22.244123;1.9284004;0.9284964;0.20810896;0.97530794;0.07090937;2.058260695786268;0.18165697157382965;1.8151229619979858;0.06147249788045883;0.9389351606369019;19.223407745361328;0.9790136814117432
1600007719.4070847;75;0.2;19.515121;1.657767;0.9429453;0.16445689;0.9807367;0.054037645;1.9169508888594218;0.15696145594120026;1.7033361196517944;0.05665197595953941;0.9471113681793213;18.123537063598633;0.9804720282554626
1600008782.9926336;75;0.4;24.241352;2.1114209;0.9170705;0.24194211;0.97053814;0.08419336;2.191821278198546;0.18448789417743683;1.9394134283065796;0.06791436672210693;0.9364499449729919;20.01926040649414;0.9762911796569824
1600011582.2358785;200;0.6;21.906557;1.9529009;0.9284935;0.21263805;0.9745007;0.07367139;2.0074947628534843;0.15440340340137482;1.7962948083877563;0.056790176779031754;0.9471501708030701;18.379512786865234;0.9803555011749268
1600012427.4439905;50;0.2;23.53502;1.991232;0.92402875;0.21929316;0.97386473;0.073063225;2.16069892244569;0.18425172567367554;1.9136593341827393;0.06277651339769363;0.9362083077430725;20.50126075744629;0.9777581095695496
1600013512.2801857;75;0.6;31.29238;2.5562248;0.87155974;0.3806863;0.9517741;0.13577656;2.5794860170848026;0.23416709899902344;2.2690436840057373;0.0762680247426033;0.9196228981018066;23.09159278869629;0.9729300737380981
1600014363.748523;50;0.4;28.387632;2.3689954;0.8918935;0.3168233;0.9604014;0.11250744;2.411281446234384;0.2080177664756775;2.1319684982299805;0.07128503173589706;0.9281184077262878;21.94632911682129;0.9747421741485596
1600015633.3298616;100;0.6;27.77042;2.394142;0.89413816;0.31281298;0.96194965;0.108804725;2.385594733480332;0.19428600370883942;2.1267666816711426;0.0645301565527916;0.9327868223190308;20.989952087402344;0.976800262928009
1600017789.459605;150;0.6;24.115673;2.1481075;0.9160288;0.24816817;0.97010213;0.08609358;2.2218880735028166;0.18106254935264587;1.971208095550537;0.06961121410131454;0.9399878978729248;19.656496047973633;0.9780730605125427
1600018656.6945353;50;0.6;39.63437;2.8420904;0.8234662;0.51912075;0.9322;0.18542162;2.913713816098257;0.3100644052028656;2.4929234981536865;0.11071474105119705;0.8921862244606018;27.047622680664062;0.9611036777496338
1600022556.9340432;250;0.6;20.683207;1.8537387;0.9345439;0.19364893;0.9770345;0.06709707;1.973641225793464;0.1599055975675583;1.7558848857879639;0.057838164269924164;0.9484920501708984;17.65791130065918;0.9813608527183533
1600025003.8749623;175;0.2;11.25869;0.97370195;0.96766186;0.09352451;0.98945034;0.030111315;1.7360480071646878;0.15592418611049652;1.525093913078308;0.05503540486097336;0.9485092759132385;15.725541114807129;0.9814557433128357
1600027445.617697;175;0.4;17.415869;1.5181848;0.94751364;0.15446152;0.98197556;0.052153777;1.8559273635569067;0.1636282056570053;1.6293424367904663;0.06294716149568558;0.9505155682563782;16.32822608947754;0.979216456413269
1600029888.1246738;175;0.6;23.089321;2.0649824;0.92266184;0.2285866;0.972636;0.07909676;2.1093498411883034;0.1674293875694275;1.881455898284912;0.06045445054769516;0.9445269107818604;18.94241714477539;0.9799628853797913
1600033585.2696826;250;0.4;14.5832;1.2758102;0.9551971;0.1311341;0.9847338;0.043730475;1.8308218540527907;0.16313718259334564;1.5849660634994507;0.08271674066781998;0.9481295943260193;16.33124542236328;0.9748069047927856
1600038667.031369;300;0.2;7.62157;0.6797908;0.9762878;0.06859939;0.99235684;0.021791643;1.7369844587276015;0.15870223939418793;1.518325924873352;0.05994853004813194;0.9500841498374939;14.427155494689941;0.980782687664032
1600043761.9257007;300;0.4;13.149866;1.157742;0.95877266;0.12071177;0.9861453;0.040069193;1.648465776916677;0.13916045427322388;1.4595496654510498;0.04975813627243042;0.9545454382896423;14.693782806396484;0.9828752875328064
1600048878.7190871;300;0.6;19.21211;1.7145392;0.93941873;0.17975461;0.97867626;0.06172318;1.8800524521343105;0.15456818044185638;1.6633530855178833;0.062122441828250885;0.9492471218109131;17.04983139038086;0.979216456413269
1600050472.1680179;125;0.2;14.660155;1.2485683;0.9575669;0.121878095;0.98589927;0.039736703;1.8982724645445672;0.19613805413246155;1.625509262084961;0.0766228586435318;0.9390084743499756;17.883493423461914;0.9754800200462341
1600052065.2527626;125;0.4;20.452814;1.7860423;0.936082;0.18655878;0.9778691;0.063381;1.9446659572964815;0.16181659698486328;1.7227715253829956;0.06007027626037598;0.9453941583633423;18.095460891723633;0.9796263575553894
1600053654.3945467;125;0.6;25.444653;2.2532115;0.90886474;0.2703491;0.9671612;0.09436346;2.3058415171573072;0.1961212456226349;2.0368082523345947;0.07289730757474899;0.9340294003486633;20.44138526916504;0.9758769273757935
1600057047.4310582;225;0.2;9.421281;0.8229572;0.9719669;0.081444755;0.99105614;0.025622912;1.8540211294293687;0.16649317741394043;1.6252520084381104;0.062266696244478226;0.9544246196746826;14.260991096496582;0.9830867052078247
1600060462.6203406;225;0.4;15.3801775;1.3467089;0.9531093;0.13786197;0.98408633;0.04585898;1.8346930386050369;0.1634734869003296;1.6079002618789673;0.06331006437540054;0.953548789024353;15.4014253616333;0.9833196997642517
1600063874.4452672;225;0.6;21.269663;1.9013717;0.93146473;0.20314902;0.9757957;0.07018669;1.9939973654798238;0.16093680262565613;1.7732419967651367;0.05981173366308212;0.9472235441207886;18.0678768157959;0.980868935585022
1600080257.6800754;200;0.4;16.355387;1.4207716;0.9503324;0.14117788;0.9837827;0.044715043;1.7332547966170806;0.14541545510292053;1.5359272956848145;0.05190426856279373;0.949868381023407;16.037328720092773;0.9830090403556824;Adam;200
1600083942.0945358;200;0.4;18.306345;1.6062447;0.94338995;0.16218176;0.9814518;0.051629912;1.958510920338652;0.16377899050712585;1.6798003911972046;0.11493206769227982;0.9460369944572449;17.43338966369629;0.9704189300537109;Adagrad;200
1600089025.6497579;200;0.4;18.715187;1.704538;0.94190794;0.16811523;0.9807396;0.054076545;2.509112487495802;0.1882653683423996;1.7183282375335693;0.6024890542030334;0.9414807558059692;17.36625099182129;0.917051374912262;Adagrad;256
1600091594.9693003;200;0.4;17.125008;1.5363362;0.94666904;0.15383436;0.9820935;0.050075334;1.7587194908538093;0.14630025625228882;1.561381459236145;0.051022857427597046;0.950433611869812;16.186038970947266;0.9827285408973694;Adam;256
56104;0.05380992591381073;0.9499978423118591;16.151037216186523;0.9813435673713684;RMSProp;256
1600094150.8679342;200;0.4;16.76508;1.5089554;0.9469453;0.15591782;0.9819655;0.05172516;1.7662489491531135;0.14931413531303406;1.5631182193756104;0.05380992591381073;0.9499978423118591;16.151037216186523;0.9813435673713684;RMSProp;256
1600096751.936771;200;0.4;18.532478;1.6646469;0.94229066;0.16620609;0.9805712;0.05338278;41.923292199288845;8.079901695251465;17.824678421020508;16.018739700317383;0.6441730856895447;44.87892150878906;0.6750614643096924;Adagrad;384
1600099359.1164098;200;0.4;16.863693;1.4929785;0.9480518;0.14884117;0.9827108;0.047832523;1.7354174417206132;0.14067848026752472;1.5467665195465088;0.04796500504016876;0.9532769322395325;15.9447021484375;0.9835612773895264;Adam;384
1600104588.7821133;200;0.4;18.908949;1.6715586;0.94034535;0.17162183;0.9803223;0.054949053;1.8537829543320392;0.15139228105545044;1.6511324644088745;0.051249921321868896;0.947918176651001;17.272329330444336;0.9821805953979492;Adagrad;512
1600101964.0372713;200;0.4;16.722494;1.4774985;0.9480978;0.15237631;0.9819712;0.051049683;1.848916825837929;0.16573238372802734;1.6178357601165771;0.06534390151500702;0.9524959921836853;16.07401466369629;0.9817276000976562;RMSProp;384
1600107236.5221481;200;0.4;16.777021;1.4711143;0.9486748;0.1467536;0.9830561;0.04677431;4.30596923361513;0.3066443204879761;2.1260623931884766;1.8732469081878662;0.9279415011405945;17.654516220092773;0.780269205570221;Adam;512
1600109878.9683464;200;0.4;16.62702;1.4622325;0.9486072;0.14945906;0.98262304;0.0499067;1.845393902156723;0.16667349636554718;1.6197696924209595;0.05894249305129051;0.9514475464820862;16.04119110107422;0.982499897480011;RMSProp;512